step,distFromStart,distRaced,curLapTime,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,sector,sector_cap,max_speed_param,steer_gain,center_gain,brake_gain,speedX,speedY,speedZ,angle,trackPos,front,front_delta,target_speed,steer,accel,brake,gear,risk,aggression,target_trackPos,mode,front_risk,closing_risk,edge_risk,angle_risk,slide_risk,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
48,3598.45,0.0,-0.042,17080.9,0.0,0.0,0.0,0.0,359,218.0,218.0,1.2664886666666666,0.5699482133333333,0.8072459466666666,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,62.0267,0.0,134.0,-0.006002513999999997,1.0,0.0,1,0.17297733333333334,0.9,0.0,post_final_boost,0.17297733333333334,0.0,0.0,0.0,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
49,3598.45,0.0,-0.022,17378.1,0.0,0.0,0.0,0.0,359,218.0,218.0,1.2664886666666666,0.5699482133333333,0.8072459466666666,-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,62.0267,0.0,134.0,-0.006002513999999997,1.0,0.0,1,0.17297733333333334,0.9,0.0,post_final_boost,0.17297733333333334,0.0,0.0,0.0,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
50,3598.45,0.0,0.018,17972.4,0.802132,-0.812901,1.05359,-1.08392,359,218.0,218.0,1.2674073333333333,0.5709036266666666,0.8083850933333333,-0.0164887,0.0138561,0.00256446,0.00871628,0.33345,61.8889,-0.1377999999999986,134.0,-0.005464592000000015,1.0,0.0,1,0.17481466666666667,0.9,0.0,post_final_boost,0.17481466666666667,0.0,0.0,0.0,0.0,5.70581,12.646,22.5471,139.767,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.547,57.3803,54.6054,51.7547,47.163,40.0057,31.0007,22.7402,11.2174
51,3598.45,0.000976563,0.038,5249.36,-0.546779,0.274511,-0.534146,-0.417819,359,218.0,218.0,1.267258,0.57074832,0.80819992,0.262629,-0.0213572,0.00407831,0.00863188,0.333443,61.9113,0.022399999999997533,134.0,-0.005554282000000001,1.0,0.0,1,0.17451600000000003,0.9,0.0,post_final_boost,0.17451600000000003,0.0,0.0,0.0,0.0,5.70539,12.6429,22.5321,139.886,90.6766,77.1763,71.5172,67.2153,64.4518,61.9113,59.5677,57.3994,54.6226,51.7699,47.1756,40.0153,31.0075,22.7443,11.2182
52,3598.45,0.00219727,0.058,5264.23,0.748293,-0.128846,0.755576,0.813342,359,218.0,218.0,1.2673346666666667,0.5708280533333333,0.8082949866666667,0.145588,-0.00148735,0.00535587,0.00866907,0.333433,61.8998,-0.011499999999998067,134.0,-0.0055088729999999975,1.0,0.0,1,0.17466933333333334,0.9,0.0,post_final_boost,0.17466933333333334,0.0,0.0,0.0,0.0,5.70569,12.6446,22.5406,139.83,90.652,77.1586,71.5019,67.2017,64.4393,61.8998,59.557,57.3894,54.6136,51.7618,47.1688,40.0099,31.0037,22.7421,11.2177
53,3598.45,0.00317383,0.078,5235.99,-0.654913,0.502102,-0.546031,-0.546031,359,218.0,218.0,1.2673006666666666,0.5707926933333334,0.8082528266666666,0.294069,0.00517902,0.00462317,0.00864666,0.333433,61.9049,0.005099999999998772,134.0,-0.005533523999999996,1.0,0.0,1,0.17460133333333336,0.9,0.0,post_final_boost,0.17460133333333336,0.0,0.0,0.0,0.0,5.70556,12.6437,22.5371,139.86,90.6637,77.1669,71.5089,67.2079,64.445,61.9049,59.5617,57.3938,54.6174,51.7652,47.1715,40.012,31.0052,22.743,11.218
54,3598.45,0.00585938,0.098,5235.99,1.60856,1.32272,4.72982,4.72982,359,218.0,218.0,1.2675466666666666,0.5710485333333333,0.8085578666666666,0.756555,-0.000782867,0.00703332,0.00877064,0.333443,61.868,-0.036899999999995714,134.0,-0.005401646000000001,1.0,0.0,1,0.1750933333333333,0.9,0.0,post_final_boost,0.1750933333333333,0.0,0.0,0.0,0.0,5.70619,12.6485,22.5617,139.674,90.5858,77.1098,71.4601,67.1646,64.4051,61.868,59.5276,57.3621,54.5887,51.7393,47.1501,39.9955,30.9938,22.7363,11.2167
55,3598.46,0.0129395,0.118,5235.99,2.28549,2.22371,5.88491,5.88491,359,218.0,218.0,1.2677859999999999,0.57129744,0.80885464,1.62642,0.0102497,0.018619,0.00887459,0.333439,61.8321,-0.03590000000000515,134.0,-0.005285500999999998,1.0,0.0,1,0.17557200000000003,0.9,0.0,post_final_boost,0.17557200000000003,0.0,0.0,0.0,0.0,5.70683,12.653,22.5866,139.508,90.5126,77.0557,71.4129,67.1229,64.3665,61.8321,59.4942,57.3308,54.5603,51.7136,47.1283,39.9787,30.9821,22.7296,11.2155
56,3598.47,0.0249023,0.138,5235.99,1.91899,1.89634,6.34773,6.34773,359,218.0,218.0,1.2679226666666665,0.5714395733333333,0.8090241066666666,2.62535,0.00407926,0.0373668,0.00890559,0.333427,61.8116,-0.02049999999999841,134.0,-0.005246000999999993,1.0,0.0,1,0.17584533333333335,0.9,0.0,post_final_boost,0.17584533333333335,0.0,0.0,0.0,0.0,5.70711,12.6551,22.6014,139.437,90.4761,77.0275,71.3877,67.0997,64.3447,61.8116,59.4747,57.3123,54.543,51.6976,47.1143,39.9675,30.9746,22.7256,11.2151
57,3598.49,0.0422363,0.158,5235.99,2.76382,2.75689,6.44526,6.44526,359,218.0,218.0,1.2680806666666666,0.5716038933333333,0.8092200266666666,3.57308,0.000731108,0.0584643,0.00892895,0.333403,61.7879,-0.023699999999998056,134.0,-0.005209505000000007,1.0,0.0,1,0.17616133333333334,0.9,0.0,post_final_boost,0.17616133333333334,0.0,0.0,0.0,0.0,5.70745,12.6573,22.6194,139.364,90.4371,76.9957,71.3592,67.0732,64.3195,61.7879,59.4521,57.2908,54.5227,51.6787,47.0974,39.9539,30.9657,22.721,11.2146
58,3598.51,0.0646973,0.178,5235.99,3.70529,3.70921,6.89001,6.89001,359,218.0,218.0,1.26827,0.5718008,0.8094547999999999,4.48635,-0.00155216,0.0768212,0.00894945,0.333369,61.7595,-0.02839999999999776,134.0,-0.005171655000000016,1.0,0.0,1,0.17653999999999997,0.9,0.0,post_final_boost,0.17653999999999997,0.0,0.0,0.0,0.0,5.70786,12.6597,22.6409,139.284,90.3919,76.9589,71.3256,67.0422,64.29,61.7595,59.4252,57.2651,54.4985,51.6559,47.0771,39.9374,30.955,22.7153,11.2141
59,3598.54,0.0922852,0.198,5235.99,4.54263,4.54691,7.57405,7.57405,359,218.0,218.0,1.2684906666666667,0.5720302933333333,0.8097284266666667,5.38547,-0.00306287,0.0892387,0.00896996,0.333326,61.7264,-0.03310000000000457,134.0,-0.005129744000000009,1.0,0.0,1,0.17698133333333335,0.9,0.0,post_final_boost,0.17698133333333335,0.0,0.0,0.0,0.0,5.70834,12.6627,22.6665,139.192,90.339,76.9156,71.2859,67.0054,64.2553,61.7264,59.3935,57.2346,54.4699,51.6289,47.0529,39.9177,30.9422,22.7087,11.2135
60,3598.57,0.124756,0.218,5235.99,5.31776,5.32276,8.5337,8.5337,359,218.0,218.0,1.2687499999999998,0.5723,0.8100499999999999,6.26337,-0.00414719,0.0934683,0.00899189,0.333274,61.6875,-0.03889999999999816,134.0,-0.00508222100000001,1.0,0.0,1,0.1775,0.9,0.0,post_final_boost,0.1775,0.0,0.0,0.0,0.0,5.70892,12.6661,22.6967,139.087,90.278,76.8654,71.24,66.9627,64.2145,61.6875,59.3563,57.1992,54.4362,51.5974,47.0243,39.8948,30.9272,22.7009,11.2128
61,3598.61,0.162109,0.238,5235.99,6.01893,6.02434,9.82858,9.82858,359,218.0,218.0,1.2690439999999998,0.57260576,0.8104145599999999,7.11349,-0.00495672,0.0914237,0.00901621,0.333214,61.6434,-0.04410000000000025,134.0,-0.005028469000000009,1.0,0.0,1,0.178088,0.9,0.0,post_final_boost,0.178088,0.0,0.0,0.0,0.0,5.70958,12.6701,22.7316,138.968,90.2086,76.8084,71.1878,66.9142,64.1682,61.6434,59.3142,57.1587,54.3979,51.5614,46.9919,39.8686,30.91,22.692,11.2121
62,3598.66,0.208496,0.26,5235.99,7.4907,7.49939,11.4674,11.4674,359,218.0,218.0,1.2694086666666666,0.5729850133333333,0.8108667466666666,7.98975,-0.00559426,0.0913141,0.00904578,0.333139,61.5887,-0.05469999999999686,134.0,-0.004962192000000013,1.0,0.0,1,0.1788173333333333,0.9,0.0,post_final_boost,0.1788173333333333,0.0,0.0,0.0,0.0,5.71039,12.675,22.7753,138.82,90.1223,76.7374,71.1228,66.8538,64.1109,61.5887,59.2617,57.1085,54.3506,51.5168,46.952,39.836,30.8888,22.6811,11.2111
63,3598.7,0.255371,0.28,5235.99,8.42635,8.43377,13.0214,13.0214,359,218.0,218.0,1.2697786666666666,0.5733698133333334,0.8113255466666667,8.81401,-0.00617849,0.0963725,0.00907629,0.333062,61.5332,-0.0555000000000021,134.0,-0.09296219200000001,1.0,0.0,1,0.17955733333333332,0.9,0.0,post_final_boost,0.17955733333333332,0.0,0.0,0.0,0.0,5.71123,12.6802,22.8201,138.67,90.0354,76.6654,71.0572,66.7926,64.0526,61.5332,59.2087,57.0576,54.3025,51.4715,46.9112,39.803,30.8671,22.6698,11.2101
64,3598.75,0.307129,0.3,5235.99,9.0634,9.24373,14.5549,14.5549,359,218.0,218.0,1.2711913333333333,0.5748389866666667,0.8130772533333332,9.64945,-0.0862656,0.106731,0.00965041,0.332924,61.3213,-0.21189999999999998,134.0,-0.13317953049061682,1.0,0.0,1,0.18238266666666667,0.9,0.0,post_final_boost,0.18238266666666667,0.0,0.0,0.0,0.0,5.71575,12.7086,22.9815,137.732,89.614,76.351,70.7831,66.5474,63.8252,61.3213,59.0108,56.8724,54.1327,51.3172,46.7799,39.7006,30.7963,22.6288,11.2027
65,3598.81,0.363281,0.32,5235.99,9.63705,9.93183,16.0305,16.0305,359,218.0,218.0,1.2735393333333334,0.5772809066666666,0.8159887733333333,10.4943,-0.143285,0.121004,0.010719,0.332713,60.9691,-0.3522000000000034,134.0,-0.13232126723383786,1.0,0.0,1,0.1870786666666667,0.9,0.0,post_final_boost,0.1870786666666667,0.0,0.0,0.0,0.0,5.7238,12.7591,23.259,136.103,88.8954,75.8198,70.3225,66.1372,63.4458,60.9691,58.6833,56.5664,53.8539,51.0646,46.5671,39.535,30.6809,22.5607,11.1892
66,3598.87,0.424316,0.34,5235.99,10.2699,10.574,17.4362,17.4362,359,218.0,218.0,1.2760966666666667,0.5799405333333333,0.8191598666666666,11.3442,-0.16465,0.137301,0.0118968,0.332454,60.5855,-0.38359999999999417,134.0,-0.131349231228288,1.0,0.0,1,0.1921933333333333,0.9,0.0,post_final_boost,0.1921933333333333,0.0,0.0,0.0,0.0,5.73292,12.816,23.5799,134.348,88.1159,75.2425,69.8213,65.6904,63.0323,60.5855,58.3258,56.2328,53.5493,50.7888,46.3347,39.3538,30.5543,22.4858,11.1741
67,3598.94,0.489746,0.36,5235.99,10.9809,11.2923,18.7887,18.7887,359,218.0,218.0,1.2787646666666665,0.5827152533333333,0.8224681866666667,12.1925,-0.181896,0.153227,0.0131308,0.332157,60.1853,-0.4002000000000052,134.0,-0.13030903922002773,1.0,0.0,1,0.19752933333333336,0.9,0.0,post_final_boost,0.19752933333333336,0.0,0.0,0.0,0.0,5.74274,12.877,23.938,132.549,87.3084,74.6426,69.2998,65.2253,62.6016,60.1853,57.9531,55.8845,53.2313,50.5004,46.0914,39.1634,30.4214,22.4071,11.1582
68,3599.01,0.560059,0.38,5235.99,11.7541,12.072,20.1039,20.1039,359,218.0,218.0,1.281548,0.58560992,0.8259195199999999,13.0402,-0.196099,0.168068,0.0144278,0.33182,59.7678,-0.4174999999999969,112.0,-0.12919106534294403,1.0,0.0,1,0.20309599999999997,0.9,0.0,post_final_boost,0.20309599999999997,0.0,0.0,0.0,0.0,5.7533,12.9427,24.3408,130.7,86.471,74.0185,68.7569,64.7401,62.1523,59.7678,57.5638,55.5204,52.8986,50.1984,45.8363,38.9633,30.2816,22.3242,11.1413
69,3599.08,0.635254,0.4,5235.99,12.542,12.8674,21.3876,21.3876,359,218.0,218.0,1.284454,0.58863216,0.82952296,13.89,-0.208054,0.181793,0.015793,0.331445,59.3319,-0.43590000000000373,112.0,-0.127989999544112,1.0,0.0,1,0.20890800000000004,0.9,0.0,post_final_boost,0.20890800000000004,0.0,0.0,0.0,0.0,5.76463,13.0134,24.797,128.802,85.6022,73.3696,68.191,64.2344,61.6835,59.3319,57.157,55.1401,52.5508,49.8827,45.5693,38.753,30.1349,22.2371,11.1234
70,3599.16,0.714844,0.42,5235.99,13.3199,13.6574,22.6491,22.6491,359,218.0,218.0,1.2874839999999999,0.59178336,0.8332801599999999,14.7423,-0.218196,0.194087,0.0172302,0.331029,58.8774,-0.4544999999999959,112.0,-0.12669845813005443,1.0,0.0,1,0.214968,0.9,0.0,post_final_boost,0.214968,0.0,0.0,0.0,0.0,5.77679,13.0897,25.319,126.854,84.7025,72.6954,67.6029,63.708,61.1954,58.8774,56.733,54.7432,52.1876,49.5527,45.2896,38.5323,29.9809,22.1456,11.1045
71,3599.25,0.799316,0.44,5235.99,14.0904,14.4445,23.899,23.899,359,218.0,218.0,1.2906366666666667,0.5950621333333334,0.8371894666666666,15.596,-0.226691,0.204857,0.0187423,0.330571,58.4045,-0.47290000000000276,112.0,-0.12531031660571468,1.0,0.0,1,0.22127333333333335,0.9,0.0,post_final_boost,0.22127333333333335,0.0,0.0,0.0,0.0,5.78982,13.1719,25.924,124.86,83.7719,71.9962,66.9919,63.1609,60.6873,58.4045,56.2912,54.3297,51.8088,49.2084,44.9976,38.3012,29.8195,22.0495,11.0845
72,3599.34,0.888672,0.46,5235.99,14.8619,15.2313,25.1466,25.1466,359,218.0,218.0,1.2938973333333332,0.5984532266666667,0.8412326933333333,16.4499,-0.23228,0.214423,0.0203225,0.330069,57.9154,-0.48910000000000053,112.0,-0.12382822357853976,1.0,0.0,1,0.2277946666666667,0.9,0.0,post_final_boost,0.2277946666666667,0.0,0.0,0.0,0.0,5.80369,13.26,26.632,122.833,82.8166,71.2759,66.3618,62.5958,60.1626,57.9154,55.8344,53.9017,51.4166,48.8515,44.6946,38.0604,29.6514,21.9494,11.0635
73,3599.43,0.982666,0.48,5235.99,15.6326,16.0206,26.398,26.398,359,218.0,218.0,1.297272,0.60196288,0.8454172799999999,17.3031,-0.237493,0.223151,0.0219786,0.32952,57.4092,-0.5061999999999998,112.0,-0.12224047186617598,1.0,0.0,1,0.23454400000000003,0.9,0.0,post_final_boost,0.23454400000000003,0.0,0.0,0.0,0.0,5.81848,13.3547,27.4843,120.77,81.8339,70.5326,65.7109,62.0116,59.6195,57.4092,55.361,53.4579,51.0097,48.481,44.3797,37.8095,29.4763,21.8449,11.0414
74,3599.54,1.09131,0.502,5235.99,16.4814,16.8871,27.781,27.781,359,218.0,218.0,1.3011046666666666,0.6059488533333334,0.8501697866666666,18.241,-0.240205,0.232592,0.0238835,0.328863,56.8343,-0.5748999999999995,112.0,-0.12037342658652429,1.0,0.0,1,0.24220933333333336,0.9,0.0,post_final_boost,0.24220933333333336,0.0,0.0,0.0,0.0,5.83582,13.4668,28.6684,118.469,80.7262,69.6923,64.9736,61.349,59.0032,56.8343,54.8233,52.9536,50.5468,48.0591,44.0205,37.5224,29.2759,21.725,11.0158
75,3599.64,1.19531,0.522,5235.99,17.2526,17.6745,29.0416,29.0416,359,218.0,218.0,1.30469,0.6096775999999999,0.8546155999999999,19.0931,-0.240696,0.24175,0.0256903,0.328213,56.2965,-0.5377999999999972,112.0,-0.11856124923088798,1.0,0.0,1,0.24937999999999996,0.9,0.0,post_final_boost,0.24937999999999996,0.0,0.0,0.0,0.0,5.85257,13.5763,30.132,116.357,79.6974,68.9092,64.2858,60.73,58.4271,56.2965,54.3199,52.4813,50.1128,47.6634,43.6831,37.2518,29.0871,21.612,10.9915
76,3599.75,1.30396,0.542,5337.23,18.022,18.4634,30.3379,30.3379,359,218.0,218.0,1.3083799999999999,0.6135151999999999,0.8591911999999999,19.945,-0.240973,0.251493,0.0275776,0.327509,55.743,-0.5534999999999997,112.0,-0.11662614943596797,1.0,0.0,1,0.25676,0.9,0.0,post_final_boost,0.25676,0.0,0.0,0.0,0.0,5.87038,13.6941,32.5585,114.22,78.6455,68.106,63.5792,60.0937,57.8344,55.743,53.8012,51.9941,49.6651,47.2548,43.3344,36.9712,28.8911,21.4945,10.9661
77,3599.86,1.41724,0.562,5667.14,18.7931,19.2515,32.1783,32.1783,359,218.0,218.0,1.3121666666666667,0.6174533333333333,0.8638866666666667,20.7981,-0.238021,0.261834,0.0295417,0.32675,55.175,-0.568000000000005,112.0,-0.11456855224999998,1.0,0.0,1,0.26433333333333336,0.9032,0.0,post_final_boost,0.26433333333333336,0.0,0.0,0.0,0.0,5.88924,13.8204,200.0,112.067,77.5747,67.2854,62.8563,59.4421,57.227,55.175,53.2691,51.4942,49.2052,46.8346,42.9753,36.6811,28.6888,21.3729,10.9395
78,3599.98,1.53516,0.582,6170.42,19.5673,20.0432,34.9874,34.9874,359,218.0,218.0,1.3160399999999999,0.6214816,0.8686896,21.6554,-0.232256,0.272603,0.0315816,0.325933,54.594,-0.580999999999996,112.0,-0.112383986508928,1.0,0.0,1,0.27208,0.9032,0.0,post_final_boost,0.27208,0.0,0.0,0.0,0.0,5.90919,13.9559,200.0,109.905,76.4871,66.4493,62.1188,58.7764,56.6058,54.594,52.7243,50.9819,48.7337,46.4034,42.6062,36.3822,28.4802,21.2473,10.9118
79,3600.11,1.65796,0.602,6930.03,20.3499,20.8416,39.2293,39.2293,360,218.0,218.0,1.3199873333333332,0.6255868266666667,0.8735842933333333,22.5226,-0.221264,0.283741,0.0336925,0.325058,54.0019,-0.5921000000000021,112.0,-0.11007384882565281,1.0,0.0,1,0.2799746666666667,0.9032,0.0,post_final_boost,0.2799746666666667,0.0,0.0,0.0,0.0,5.9302,14.1009,200.0,107.742,75.3867,65.6007,61.3687,58.0986,55.9732,54.0019,52.1684,50.4592,48.252,45.9628,42.2287,36.0752,28.2659,21.118,10.8831
80,3600.23,1.78564,0.622,8065.56,21.1453,21.6581,45.5734,45.5734,360,218.0,218.0,1.324026,0.62978704,0.8785922399999999,23.4085,-0.207291,0.295254,0.0358884,0.32412,53.3961,-0.6058000000000021,112.0,-0.107619022609248,1.0,0.0,1,0.28805200000000003,0.9032,0.0,post_final_boost,0.28805200000000003,0.0,0.0,0.0,0.0,5.95244,14.2569,200.0,105.569,74.2694,64.736,60.6036,57.4066,55.3267,53.3961,51.5997,49.9238,47.7583,45.5106,41.8408,35.7589,28.0449,20.9846,10.8531
81,3600.37,1.91846,0.642,9739.27,21.967,22.5043,54.9499,54.9499,360,218.0,218.0,1.3281746666666665,0.6341016533333332,0.8837365866666667,24.3283,-0.188576,0.30742,0.0381882,0.323119,52.7738,-0.6222999999999956,112.0,-0.10499602220819411,1.0,0.0,1,0.2963493333333333,0.9032,0.0,post_final_boost,0.2963493333333333,0.0,0.0,0.0,0.0,5.97604,14.4259,200.0,103.377,73.1297,63.8511,59.8194,56.6962,54.6626,52.7738,51.0149,49.373,47.25,45.0449,41.4404,35.4315,27.8164,20.8461,10.8218
82,3600.5,2.0564,0.662,11639.2,22.8142,23.3784,65.781,65.781,360,218.0,218.0,1.3324433333333332,0.6385410666666667,0.8890297333333332,25.273,-0.162033,0.320375,0.0406029,0.322054,52.1335,-0.6403000000000034,112.0,-0.10218891214104266,1.0,0.0,1,0.3048866666666667,0.9032,0.0,post_final_boost,0.3048866666666667,0.0,0.0,0.0,0.0,6.0011,14.6094,200.0,101.161,71.9654,62.944,59.0147,55.9668,53.9799,52.1335,50.4129,48.8057,46.7263,44.5644,41.0259,35.0922,27.5794,20.7024,10.7889
83,3600.65,2.19946,0.682,13539.1,23.6661,24.258,76.5961,76.5961,360,218.0,218.0,1.3368286666666667,0.6431018133333333,0.8944675466666666,26.2234,-0.129128,0.333593,0.0431382,0.320925,51.4757,-0.6577999999999946,112.0,-0.09918607918904002,1.0,0.0,1,0.3136573333333333,0.9032,0.0,post_final_boost,0.3136573333333333,0.0,0.0,0.0,0.0,6.02769,14.8092,200.0,98.9254,70.7778,62.016,58.19,55.218,53.279,51.4757,49.7938,48.2223,46.187,44.0694,40.5963,34.741,27.3341,20.5533,10.7546
84,3600.8,2.3479,0.702,15524.5,24.5213,25.1428,87.8797,87.8797,360,218.0,218.0,1.3413333333333333,0.6477866666666667,0.9000533333333334,27.178,-0.0907018,0.346657,0.0458009,0.319727,50.8,-0.6757000000000062,112.0,-0.09597304068906667,1.0,0.0,1,0.3226666666666667,0.9032,0.0,post_final_boost,0.3226666666666667,0.0,0.0,0.0,0.0,6.05593,15.0272,200.0,96.6716,69.5676,61.0665,57.345,54.4502,52.5598,50.8,49.1579,47.6221,45.632,43.5597,40.1516,34.3776,27.0801,20.3986,10.7187
85,3600.95,2.50171,0.722,17609.9,25.378,26.0313,99.7417,99.7417,360,218.0,218.0,1.3459573333333332,0.6525956266666666,0.9057870933333333,28.1348,-0.0467256,0.359187,0.0486008,0.318459,50.1064,-0.6935999999999964,112.0,-0.09253235934533972,1.0,0.0,2,0.33191466666666664,0.9032,0.0,post_final_boost,0.33191466666666664,0.0,0.0,0.0,0.0,6.08592,15.2657,200.0,94.4004,68.3339,60.0959,56.4799,53.6632,51.822,50.1064,48.5046,47.0053,45.0613,43.035,39.6913,34.0017,26.8176,20.2382,10.6812
86,3601.11,2.66064,0.742,13127.9,26.235,26.9219,88.8323,88.8133,360,218.0,218.0,1.3506993333333333,0.6575273066666667,0.9116671733333332,29.0922,0.00201124,0.371019,0.0515458,0.317116,49.3951,-0.7113000000000014,112.0,-0.08884656863335576,1.0,0.0,2,0.3413986666666667,0.9032,0.0,post_final_boost,0.3413986666666667,0.0,0.0,0.0,0.0,6.11779,15.5276,200.0,92.1141,67.0782,59.1045,55.5949,52.8572,51.0656,49.3951,47.8339,46.372,44.4746,42.4952,39.2152,33.6133,26.546,20.072,10.6419
87,3601.27,2.82495,0.762,13114.0,27.0955,27.8052,75.5371,75.4928,360,218.0,218.0,1.3555286666666666,0.6625498133333334,0.9176555466666667,30.0494,0.0540317,0.3811,0.0546181,0.315695,48.6707,-0.7244000000000028,112.0,-0.08492798385453602,1.0,0.0,2,0.3510573333333334,0.9032,0.0,post_final_boost,0.3510573333333334,0.0,0.0,0.0,0.0,6.15151,15.8144,200.0,89.8321,65.8104,58.0995,54.6965,52.0377,50.2961,48.6707,47.1507,45.7261,43.8759,41.9439,38.7261,33.2145,26.267,19.9009,10.6011
88,3601.44,2.99463,0.782,8064.05,27.9537,28.6869,62.4194,62.4117,360,218.0,218.0,1.3603993333333333,0.6676153066666667,0.9236951733333333,31.0019,0.10488,0.384261,0.0577866,0.314186,47.9401,-0.7305999999999955,112.0,-0.08080123876708377,1.0,0.0,2,0.36079866666666666,0.9032,0.0,post_final_boost,0.36079866666666666,0.0,0.0,0.0,0.0,6.18697,16.1266,200.0,87.5777,64.5425,57.0906,53.7928,51.2125,49.5205,47.9401,46.4609,45.0738,43.2704,41.3857,38.2281,32.8087,25.9832,19.7262,10.5591
89,3601.62,3.16943,0.802,8566.15,28.7967,29.5442,65.454,65.454,360,218.0,218.0,1.36527,0.6726808,0.9297348,31.9301,0.15285,0.38555,0.0610201,0.31258,47.2095,-0.7306000000000026,112.0,-0.07649367706563999,1.0,0.0,2,0.37054000000000004,0.9032,0.0,post_final_boost,0.37054000000000004,0.0,0.0,0.0,0.0,6.22409,16.4654,199.502,85.372,63.2864,56.0867,52.8922,50.389,48.7456,47.2095,45.7706,44.4201,42.6633,40.8254,37.7253,32.3993,25.6965,19.5493,10.5158
90,3601.8,3.34937,0.822,9128.25,29.6417,30.4035,69.7089,69.7089,360,218.0,218.0,1.370136,0.67774144,0.93576864,32.8629,0.205898,0.388473,0.0643164,0.310873,46.4796,-0.7299000000000007,112.0,-0.07200333612421123,1.0,0.0,2,0.38027200000000005,0.9032,0.0,post_final_boost,0.38027200000000005,0.0,0.0,0.0,0.0,6.26292,16.8336,194.207,83.2149,62.0432,55.0893,51.9954,49.5679,47.9722,46.4796,45.0803,43.7661,42.0551,40.2635,37.2183,31.9866,25.4073,19.3703,10.4714
91,3601.98,3.53442,0.842,9812.28,30.4932,31.2741,74.9242,74.9242,360,218.0,218.0,1.3750113333333334,0.6828117866666666,0.9418140533333332,33.8072,0.262325,0.394775,0.067691,0.309059,45.7483,-0.7312999999999974,112.0,-0.06730624509664744,1.0,0.0,2,0.3900226666666667,0.9032,0.0,post_final_boost,0.3900226666666667,0.0,0.0,0.0,0.0,6.30364,17.237,185.05,81.0987,60.8087,54.0951,51.1003,48.7466,47.1979,45.7483,44.3882,43.1098,41.4442,39.698,36.7059,31.5697,25.1148,19.1886,10.4257
92,3602.17,3.72485,0.862,10500.4,31.3524,32.1541,80.2001,80.2001,360,218.0,218.0,1.3799033333333333,0.6878994666666667,0.9478801333333333,34.7599,0.326706,0.40381,0.0711552,0.307134,45.0145,-0.7338000000000022,112.0,-0.06238346158035202,1.0,0.0,2,0.3998066666666667,0.9032,0.0,post_final_boost,0.3998066666666667,0.0,0.0,0.0,0.0,6.34642,17.6815,175.338,79.0168,59.5806,53.102,50.2042,47.9237,46.4218,45.0145,43.693,42.4501,40.8295,39.1255,36.187,31.1475,24.8185,19.004,10.3786
93,3602.37,3.92065,0.882,11181.9,32.2143,33.0362,85.4253,85.4253,360,218.0,218.0,1.3848099999999999,0.6930024,0.9539643999999999,35.7157,0.398158,0.415037,0.0747096,0.305098,44.2785,-0.7359999999999971,112.0,-0.10604664996275202,1.0,0.0,2,0.40962,0.9032,0.0,post_final_boost,0.40962,0.0,0.0,0.0,0.0,6.39131,18.1738,166.306,76.9714,58.36,52.1112,49.3091,47.1002,45.644,44.2785,42.9955,41.7878,40.2116,38.5464,35.6624,30.7211,24.5188,18.8166,10.33
94,3602.57,4.12134,0.902,11856.7,32.9708,34.023,90.5985,90.5985,360,218.0,218.0,1.3903593333333333,0.6987737066666666,0.9608455733333332,36.6703,0.390831,0.42783,0.0789959,0.30289,43.4461,-0.8323999999999998,112.0,-0.09948490482925601,1.0,0.0,2,0.42071866666666663,0.9032,0.0,post_final_boost,0.42071866666666663,0.0,0.0,0.0,0.0,6.44377,18.7941,156.606,74.674,56.9812,50.9909,48.2962,46.1687,44.7644,43.4461,42.2063,41.0385,39.5129,37.8872,35.0658,30.2362,24.1777,18.6027,10.2739
95,3602.77,4.32764,0.922,12525.0,33.7832,34.9743,95.7224,95.7224,360,218.0,218.0,1.3965326666666666,0.7051939733333333,0.9685005066666666,37.6297,0.476198,0.441596,0.0840647,0.300495,42.5201,-0.9260000000000019,112.0,-0.09172962022923468,1.0,0.0,2,0.43306533333333336,0.9032,0.0,post_final_boost,0.43306533333333336,0.0,0.0,0.0,0.0,6.50463,19.5831,146.505,72.1514,55.4542,49.7471,47.1711,45.1332,43.786,42.5201,41.3283,40.2047,38.7335,37.1477,34.3968,29.6928,23.7952,18.3622,10.2101
